,AvgQueueTimeCl,AvgQueueTime_SC,AvgTimeToGate,PaxCompleted_SC,PaxCompleted_Cl,NumMissedFlights,TotalExpenditure,AvgMaxPaxInQueueCl,MaxPaxInQueue_SC,Seed1,Gui,Timestep,EndTimeSimulation,Seed2,CheckInStrategy,SecurityCheckpointStrategy,CallToGateStrategy,ScaleCheckpointTime,Timeslot1,Timeslot2,Timeslot3,Timeslot4,Timeslot5,Timeslot6,Timeslot7,ActiveGate1,ActiveGate2,ActiveGate3,ActiveGate4,ActiveGate5,ActiveGate6,ActiveGate7,NumberPaxFlight1,NumberPaxFlight2,NumberPaxFlight3,NumberPaxFlight4,NumberPaxFlight5,NumberPaxFlight6,NumberPaxFlight7,MinimumOccupancy1,MinimumOccupancy2,MinimumOccupancy3,MinimumOccupancy4,MinimumOccupancy5,MinimumOccupancy6,MinimumOccupancy7
108,267.79607864336367,1299.4882535501092,1851.1707688706433,796.8828125,417.8203125,21.89453125,1215.765625,12.763671875,204.27734375,1649813968573.5508,0.0,100.0,12600.0,0.0,3.0,2.0,42.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,146.0,145.0,100.0,63.0,129.0,147.0,132.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
109,206.85967872079345,1186.781944144692,1694.4599169760268,817.3229571984435,416.83268482490274,1.3229571984435797,1029.0894941634242,12.000972762645915,205.96887159533074,1649816072575.5215,0.0,100.0,12600.0,0.0,2.0,3.0,50.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,149.0,144.0,85.0,77.0,139.0,141.0,128.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
110,266.7838138232843,1626.4161253238697,1990.3358732634797,672.36328125,411.9375,133.88671875,1163.61328125,12.4140625,202.9921875,1649818754432.3594,0.0,100.0,12600.0,0.0,5.0,1.0,43.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,135.0,98.0,105.0,79.0,148.0,147.0,137.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
111,273.6250089119851,681.2557856593191,1318.238495940139,748.1640625,382.53515625,0.00390625,1643.1328125,11.7314453125,122.921875,1649820782361.9766,0.0,100.0,12600.0,0.0,10.0,7.0,29.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,113.0,77.0,146.0,80.0,98.0,137.0,138.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
112,406.5759512030165,1728.5133539645367,2138.97396422587,678.19140625,418.1796875,147.3828125,817.9921875,17.6533203125,232.4296875,1649427186480.6836,0.0,100.0,12600.0,0.0,11.0,1.0,56.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,126.0,147.0,149.0,93.0,133.0,145.0,76.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
113,296.4142149978942,376.0722641326113,1061.193064978279,352.1953125,180.47265625,0.40625,824.23046875,7.619140625,36.453125,1649459473577.2852,0.0,100.0,12600.0,0.0,1.0,2.0,23.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,132.0,79.0,74.0,48.0,80.0,81.0,74.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
114,321.3790079009842,606.9417801949069,1297.515472310929,604.9453125,307.90234375,0.4375,1501.99609375,11.1357421875,86.0859375,1649460387429.7148,0.0,100.0,12600.0,0.0,1.0,1.0,15.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,124.0,85.0,94.0,91.0,90.0,78.0,76.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
115,334.4219100466746,772.2798116618213,1447.2891261036903,752.26171875,382.7421875,0.66015625,1670.1171875,15.2421875,149.13671875,1649461930037.8164,0.0,100.0,12600.0,0.0,4.0,7.0,25.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,122.0,149.0,92.0,80.0,126.0,138.0,87.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
116,254.26761347811214,430.76071612607234,1018.7085279657966,441.2109375,223.61328125,0.00390625,899.08203125,7.3994140625,42.5234375,1649463845526.836,0.0,100.0,12600.0,0.0,1.0,1.0,39.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,82.0,78.0,74.0,49.0,102.0,75.0,79.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
117,275.0894796295076,1597.2580915225801,2019.2572544692382,675.390625,397.6328125,105.37890625,940.40625,12.73828125,198.39453125,1649464940179.668,0.0,100.0,12600.0,0.0,5.0,1.0,51.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,145.0,141.0,142.0,66.0,95.0,142.0,91.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
118,493.05422706672175,1146.6224921363282,1717.9793478174315,666.2421875,364.72265625,50.93359375,735.6875,16.8212890625,137.25390625,1649466795749.9453,0.0,100.0,12600.0,0.0,1.0,1.0,60.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,137.0,119.0,83.0,85.0,139.0,96.0,96.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
119,225.4212593971709,549.3336112801827,1088.8164289723347,711.8046875,362.75,0.0,1069.046875,10.24609375,100.15234375,1649468497241.0117,0.0,100.0,12600.0,0.0,3.0,16.0,53.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,84.0,119.0,131.0,53.0,105.0,146.0,112.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
120,456.87895740821995,643.2404917478772,1272.9731723475904,713.0038910505837,363.0933852140078,1.178988326848249,841.3307392996109,15.467898832684824,118.3852140077821,1649470239069.922,0.0,100.0,12600.0,0.0,1.0,7.0,59.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,136.0,133.0,118.0,85.0,77.0,115.0,89.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
121,275.73673854330144,1520.3646771644108,2047.9294384768687,675.984496124031,393.4573643410853,97.74806201550388,1567.2519379844962,12.755813953488373,185.1124031007752,1649472470215.38,0.0,100.0,12600.0,0.0,5.0,1.0,18.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,149.0,114.0,123.0,95.0,127.0,83.0,124.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
122,194.2389528521043,547.1041390294182,1134.6959329613687,627.953488372093,320.3720930232558,0.0,1387.2480620155038,9.581395348837209,90.96511627906976,1649474927496.5503,0.0,100.0,12600.0,0.0,2.0,4.0,31.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,138.0,84.0,75.0,57.0,116.0,95.0,97.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
123,538.2086271482965,546.469945172202,1208.991773693058,698.140625,354.77734375,3.15234375,897.890625,17.2734375,99.5625,1649429169285.7422,0.0,100.0,12600.0,0.0,1.0,15.0,58.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,149.0,89.0,149.0,51.0,148.0,75.0,78.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
124,232.4622825453413,446.5181894553193,1029.3330940949127,423.0859375,216.2421875,0.0703125,603.56640625,8.57421875,43.80078125,1649476917586.0898,0.0,100.0,12600.0,0.0,1.0,1.0,58.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,74.0,74.0,95.0,76.0,117.0,83.0,75.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
125,298.8271229701762,1038.362981383067,1693.8860259536586,743.26171875,378.63671875,0.63671875,1647.0703125,12.361328125,169.54296875,1649477979035.4336,0.0,100.0,12600.0,0.0,10.0,2.0,20.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,134.0,130.0,120.0,78.0,109.0,131.0,82.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
126,475.18811522190725,1605.3292272334793,2107.770601155722,676.0311284046693,406.59922178988325,126.27626459143968,1061.3929961089493,19.239299610894943,209.17120622568095,1649479875678.249,0.0,100.0,12600.0,0.0,12.0,1.0,46.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,144.0,139.0,137.0,84.0,133.0,92.0,116.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
127,489.3933172076361,1024.5300112135997,1753.8713839112802,819.66796875,424.46484375,16.58984375,1756.48046875,19.703125,191.4609375,1649482322691.4414,0.0,100.0,12600.0,0.0,12.0,14.0,23.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,145.0,129.0,145.0,91.0,149.0,144.0,78.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
128,521.0516183390407,1267.9352315894205,1913.1776344041034,673.8599221789883,376.30739299610894,67.67315175097276,1345.5252918287938,17.65953307392996,153.1945525291829,1649484452131.8289,0.0,100.0,12600.0,0.0,1.0,1.0,33.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,145.0,118.0,116.0,73.0,139.0,91.0,98.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
129,193.30767827826764,980.4235696204166,1483.7636962809993,654.99609375,349.45703125,28.9765625,1090.171875,10.1611328125,120.24609375,1649486793927.1758,0.0,100.0,12600.0,0.0,9.0,1.0,47.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,75.0,86.0,133.0,75.0,122.0,146.0,83.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
130,264.04296446285457,1882.7267365335013,2192.0137526658846,678.4552529182879,434.0077821011673,175.19844357976655,1169.9922178988327,13.290856031128405,246.22178988326849,1649488470970.5059,0.0,100.0,12600.0,0.0,3.0,1.0,42.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,144.0,148.0,145.0,92.0,102.0,122.0,145.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
131,195.38711467789074,567.4809300817802,1105.6405070380335,687.7392996108949,350.86770428015564,0.023346303501945526,1119.237354085603,10.285019455252918,101.73540856031128,1649491070450.9417,0.0,100.0,12600.0,0.0,2.0,6.0,49.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,136.0,122.0,113.0,54.0,76.0,139.0,85.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
132,238.1174881792337,378.09801941700533,1020.9420541244772,524.62890625,266.66796875,0.0,1314.0234375,8.3876953125,51.3984375,1649493225376.8125,0.0,100.0,12600.0,0.0,1.0,7.0,17.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,75.0,77.0,81.0,60.0,89.0,90.0,81.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
133,189.72736678107287,613.6411367674134,1194.8050355758987,612.1284046692607,313.21789883268485,0.4708171206225681,1298.0817120622569,9.083657587548638,84.6614785992218,1649494564261.1284,0.0,100.0,12600.0,0.0,2.0,1.0,33.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,139.0,91.0,79.0,53.0,82.0,111.0,90.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
134,229.65449017222227,406.5969441882025,932.6563531639584,604.6887159533073,308.0,0.0,806.8249027237354,9.357003891050583,66.36575875486382,1649430868825.1519,0.0,100.0,12600.0,0.0,7.0,16.0,60.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,77.0,78.0,130.0,55.0,79.0,142.0,76.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
135,245.7635416648498,988.6187946359873,1500.5900025588573,749.5408560311284,381.35019455252916,0.2801556420233463,772.7937743190662,11.405642023346303,156.65758754863813,1649496524338.0935,0.0,100.0,12600.0,0.0,5.0,2.0,59.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,118.0,125.0,133.0,72.0,85.0,115.0,142.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
136,346.10754941686434,1005.4847082490796,1559.890557050554,658.0078125,352.3203125,34.00390625,856.91015625,13.33984375,119.09765625,1649498924435.9844,0.0,100.0,12600.0,0.0,1.0,1.0,56.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,75.0,99.0,141.0,72.0,123.0,118.0,100.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
137,343.1426441767915,419.70327685337975,1101.7665008020615,650.5390625,332.39453125,0.11328125,1561.4140625,12.4150390625,67.7265625,1649500592610.1406,0.0,100.0,12600.0,0.0,10.0,7.0,22.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,142.0,74.0,127.0,53.0,97.0,131.0,136.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
138,195.64784900495417,613.1357125857913,1135.0114826487434,757.51953125,385.5625,0.00390625,1139.796875,10.8046875,114.48828125,1649502259343.707,0.0,100.0,12600.0,0.0,2.0,16.0,52.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,97.0,113.0,111.0,80.0,130.0,125.0,142.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
139,202.36897831796944,921.2060189332894,1414.2006593428937,705.9140625,360.25,0.0,745.7578125,11.19140625,153.1953125,1649504117544.4844,0.0,100.0,12600.0,0.0,9.0,2.0,59.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,129.0,126.0,105.0,92.0,115.0,75.0,102.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
140,343.2283632214859,940.2496645349765,1520.7492012435468,809.3307392996109,412.50194552529183,0.867704280155642,994.6964980544747,15.866731517509727,178.53696498054475,1649505832041.393,0.0,100.0,12600.0,0.0,4.0,7.0,54.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,141.0,149.0,120.0,95.0,83.0,134.0,132.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
141,328.47857270493046,1333.3379812120597,1832.7115756870417,670.42578125,376.66015625,68.54296875,974.89453125,13.6416015625,162.87109375,1649508368429.3945,0.0,100.0,12600.0,0.0,11.0,1.0,51.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,145.0,117.0,127.0,69.0,87.0,135.0,98.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
142,223.40557629801876,525.1076273851353,1163.0181587147738,602.89453125,308.2265625,0.0,1509.64453125,9.2646484375,88.3046875,1649510147359.8945,0.0,100.0,12600.0,0.0,3.0,4.0,18.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,131.0,106.0,76.0,57.0,82.0,83.0,101.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
143,233.84281893017734,544.8665400895476,1194.3586393192422,618.0703125,314.90234375,0.00390625,1545.1328125,9.6083984375,92.46484375,1649511683880.621,0.0,100.0,12600.0,0.0,5.0,3.0,16.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,75.0,134.0,104.0,60.0,92.0,79.0,108.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
144,328.9463545400123,1061.4237880070202,1656.1220505399533,786.59765625,399.28515625,0.3359375,1156.7265625,14.9189453125,191.6171875,1649513268072.211,0.0,100.0,12600.0,0.0,4.0,4.0,45.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,131.0,141.0,142.0,75.0,109.0,92.0,140.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
145,203.6180116478096,1546.2383691472614,1916.0180207239573,709.1328125,434.56640625,143.23828125,1655.5859375,12.369140625,212.09765625,1649432717816.875,0.0,100.0,12600.0,0.0,2.0,5.0,20.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,78.0,141.0,147.0,98.0,147.0,142.0,145.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
146,183.50251074255021,405.87531234012346,1002.6459560348936,534.421875,272.30078125,0.0,1250.74609375,7.81640625,59.08203125,1649515218630.4062,0.0,100.0,12600.0,0.0,2.0,2.0,26.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,92.0,81.0,82.0,49.0,76.0,105.0,78.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
147,343.4409681266502,511.91196288284334,1147.423689915526,671.66796875,342.30859375,0.0078125,1242.421875,12.908203125,90.60546875,1649516582988.8672,0.0,100.0,12600.0,0.0,1.0,6.0,44.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,104.0,131.0,133.0,49.0,79.0,86.0,126.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
148,203.22903706815669,467.42588052216047,980.2980716168162,648.9727626459144,329.50972762645915,0.0,891.8677042801556,10.516536964980546,84.6692607003891,1649518271121.101,0.0,100.0,12600.0,0.0,2.0,16.0,58.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,136.0,99.0,112.0,54.0,117.0,86.0,80.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
149,427.0644677908417,719.1259085341527,1327.736842333525,745.1206225680934,380.420233463035,0.39299610894941633,849.1206225680934,16.7431906614786,135.12451361867704,1649520307708.786,0.0,100.0,12600.0,0.0,12.0,14.0,60.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,136.0,108.0,110.0,90.0,147.0,115.0,80.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
150,250.33256045223175,998.5972523759023,1587.4583116499998,815.35546875,416.27734375,0.515625,1471.86328125,12.5302734375,182.53515625,1649522657297.586,0.0,100.0,12600.0,0.0,6.0,7.0,37.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,143.0,116.0,148.0,94.0,103.0,119.0,138.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
151,211.206582532818,912.1847807458316,1527.3529290004167,794.30078125,406.3125,1.05859375,1805.98828125,11.6787109375,154.72265625,1649524720496.6602,0.0,100.0,12600.0,0.0,8.0,6.0,19.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,123.0,114.0,118.0,78.0,142.0,144.0,119.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
152,259.648804189427,555.354327474668,1167.2054493422884,581.13671875,298.15625,0.08984375,1198.70703125,9.849609375,80.8203125,1649526766506.543,0.0,100.0,12600.0,0.0,4.0,1.0,37.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,132.0,77.0,89.0,58.0,94.0,82.0,80.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
153,198.75011145446956,460.90536904760756,1084.4920352299896,587.1556420233463,300.0622568093385,0.0,1463.4669260700389,8.995136186770427,73.57198443579766,1649528240056.9573,0.0,100.0,12600.0,0.0,2.0,4.0,16.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,107.0,100.0,125.0,48.0,97.0,88.0,102.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
154,335.46082665450564,1090.8234331995354,1730.3575101602264,797.46875,406.984375,0.14453125,1495.73828125,14.900390625,197.0234375,1649530159550.4883,0.0,100.0,12600.0,0.0,4.0,4.0,33.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,146.0,142.0,143.0,88.0,75.0,105.0,142.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
155,378.7316819997891,947.683255792813,1523.1515891487547,655.015625,349.515625,33.5625,886.68359375,14.341796875,111.25,1649532178844.3047,0.0,100.0,12600.0,0.0,1.0,1.0,55.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,76.0,119.0,79.0,95.0,135.0,140.0,81.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
156,254.91732407629627,721.6234283155381,1374.3122181314438,746.37109375,379.26953125,0.08203125,1796.2109375,11.8525390625,130.33984375,1649434808972.2188,0.0,100.0,12600.0,0.0,6.0,14.0,15.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,101.0,145.0,75.0,96.0,145.0,149.0,76.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
157,294.09896178102326,612.6007447732052,1271.6392366771368,711.58984375,362.6640625,0.08203125,1686.04296875,11.62890625,107.85546875,1649533853978.8008,0.0,100.0,12600.0,0.0,10.0,7.0,20.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,141.0,112.0,114.0,49.0,112.0,87.0,135.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
158,195.61309888428664,738.6668924670133,1303.036100862175,691.5077519379845,353.6434108527132,0.050387596899224806,1328.484496124031,10.518410852713178,127.66279069767442,1649535691450.6707,0.0,100.0,12600.0,0.0,2.0,4.0,39.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,120.0,89.0,106.0,76.0,131.0,92.0,115.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
159,211.40001382730523,676.1394185215207,1268.4268057016252,759.3125,387.15234375,0.0234375,1575.09375,11.7236328125,130.671875,1649537886556.0742,0.0,100.0,12600.0,0.0,8.0,16.0,34.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,108.0,133.0,129.0,80.0,131.0,135.0,84.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
160,330.29930402032073,1492.7282944984465,1990.3503195619987,673.484375,395.9140625,105.58203125,1432.05859375,13.443359375,180.12890625,1649539821465.7656,0.0,100.0,12600.0,0.0,11.0,1.0,30.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,145.0,98.0,148.0,71.0,100.0,126.0,133.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
161,273.64232952461026,570.0052800880948,1144.335282526909,693.90625,353.84375,0.0078125,1142.2109375,11.013671875,100.17578125,1649542191196.1133,0.0,100.0,12600.0,0.0,10.0,7.0,49.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,135.0,76.0,123.0,64.0,87.0,149.0,97.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
162,187.73375851457632,468.0110493633553,1065.9067006917758,578.8828125,293.81640625,0.125,1338.89453125,8.7392578125,60.015625,1649543909123.3633,0.0,100.0,12600.0,0.0,2.0,9.0,26.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,130.0,78.0,79.0,59.0,88.0,98.0,78.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
163,367.9385172185614,590.5903663795337,1224.021736491451,610.625,312.125,1.35546875,1003.046875,12.9921875,80.2421875,1649545393986.0742,0.0,100.0,12600.0,0.0,1.0,1.0,49.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,105.0,94.0,80.0,60.0,146.0,83.0,77.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
164,253.57370167488722,1276.4016842131678,1829.0429369826988,776.234375,402.63671875,15.41015625,1126.71484375,12.603515625,204.90234375,1649546917513.6992,0.0,100.0,12600.0,0.0,6.0,2.0,45.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,127.0,146.0,149.0,97.0,95.0,108.0,111.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
165,204.05457808670403,592.8933672086578,1191.1384171467123,716.5564202334631,365.2918287937743,0.0,1548.7548638132296,10.802529182879377,108.36964980544747,1649548888929.9922,0.0,100.0,12600.0,0.0,8.0,8.0,31.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,79.0,111.0,113.0,88.0,138.0,99.0,127.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
166,349.98749297929726,956.7683820676773,1558.0017911288169,742.41796875,379.28125,1.27734375,1116.765625,14.3056640625,172.9453125,1649551204106.8984,0.0,100.0,12600.0,0.0,11.0,4.0,46.0,1.0,9000.0,9000.0,9300.0,9600.0,9900.0,11100.0,12000.0,6.0,1.0,7.0,9.0,4.0,2.0,5.0,147.0,103.0,106.0,90.0,131.0,123.0,84.0,74.0,74.0,74.0,48.0,74.0,74.0,74.0
